公司名称,企业性质,所属行业,招聘类型,招聘对象,工作地点,岗位,更新时间,截止时间,投递链接,相关公告,笔试情况
中国兵器工业集团第二〇二研究所,事业单位,学术科研/研究所,秋招提前批,2027届,陕西咸阳,控制科学与工程电气工程软件工程电子科学与技术计算机科学与技术人工智能机械工程兵器科学与技术航空宇航科学与技术力学 仪器科学与技术应用数学动力工程及工程热物理,2026/07/11,尽快投递,https://mp.weixin.qq.com/s/FVLBuT8Egi_GTD2i5TrBNg,https://mp.weixin.qq.com/s/FVLBuT8Egi_GTD2i5TrBNg,需要笔试
赫力昂,外企,生物医药/生物制药,实习,2027届,全国,销售先锋营计划:医学、药学、营养学、医疗技术、护理、中药学、市场营销等相关专业优先,2026/07/11,尽快投递,https://mp.weixin.qq.com/s/D664KM2LH6mFUAnERKKQgQ,https://mp.weixin.qq.com/s/D664KM2LH6mFUAnERKKQgQ,未明确
兴云数科,民企,互联网/人工智能,秋招提前批,2027届,深圳北京南京长沙西安上海三亚广州成都,AI算法工程师-AI算法 AI算法工程师-大模型 软件开发工程师（含网络安全和大数据） 产品规划经理-AMR产品规划 产品市场经理-MKT经理（技术） 软件开发工程师-操作系统OS开发,2026/07/10,尽快投递,https://mp.weixin.qq.com/s/eSEcfFlc15TWLUvTNWUnew,https://mp.weixin.qq.com/s/eSEcfFlc15TWLUvTNWUnew,未明确
中兴微电子,民企,电子/半导体,秋招提前批,2027届,深圳西安南京成都北京武汉长沙上海,IC设计IC验证 IC后端 IC封测与可靠性算法软件硬件IC版图IC技术支撑,2026/07/10,尽快投递,https://app.mokahr.com/campus-recruitment/sanechips/102705?locale=zh-CN#/,https://mp.weixin.qq.com/s/SbEMYrE20nSvHWZ36AGxjQ?scene=1,需要笔试
超聚变-OPEN DAY活动,民企,电子/半导体,秋招提前批,2027届,郑州,超聚变2027届校招OPENDAY,2026/07/10,2026-07-24,https://form.xfusion.com/cn/get-information/open-day-2,https://mp.weixin.qq.com/s/zwNCI5_4ZLT-4M0IEnPJaQ,需要笔试
超聚变,民企,电子/半导体,实习,2027届,郑州深圳东莞西安北京上海合肥,研发类销售类财经类采购类供应链制造类 人力资源类质量运营类,2026/07/10,尽快投递,https://career.xfusion.com/OfficialPortal/?sessionid=#/traineeList,https://career.xfusion.com/OfficialPortal/?sessionid=#/traineeList,未明确
温氏股份,民企,农林/畜牧,实习,2027届,全国,实习生岗位，动物医学、动物科学专业优先,2026/07/10,2026-08-31,https://mp.weixin.qq.com/s/qwEOCOG4-xKaMSgu6lSo9g,https://mp.weixin.qq.com/s/qwEOCOG4-xKaMSgu6lSo9g,未明确
睿励,民企,电子/半导体,秋招,2027届,上海,系统工程师算法应用工程师算法工程师理工科博士技术支持工程师,2026/07/10,尽快投递,https://app.mokahr.com/campus-recruitment/ruili/43376#/jobs,https://mp.weixin.qq.com/s/n_rX4Iq3jVcmAbyVjiRxHw,未明确
百度,民企,互联网/人工智能,秋招,2027届,北京上海深圳广州杭州成都南京苏州郑州 大连保定,技术类产品类政企类销售类综合类,2026/07/10,2027-06-30,https://talent.baidu.com/jobs/list?recruitType=GRADUATE,https://mp.weixin.qq.com/s/fbmVnLXbD3UVMQ86VQC1FQ,需要笔试
伽利略,民企,智能硬件/机器人,秋招,2027届,天津,运控算法工程师具身智能算法工程师导航算法工程师结构工程师全球销售等其他岗位,2026/07/10,尽快投递,https://mp.weixin.qq.com/s/FIpt6QfCWum8QAINurY3zA,https://mp.weixin.qq.com/s/FIpt6QfCWum8QAINurY3zA,未明确
北方华创,央国企,电子/半导体,秋招提前批,2027届,北京上海广州深圳合肥武汉厦门西安苏州,电气工程师 软件工程师 机械工程师 半导体工艺工程师 射频工程师 光学工程师系统工程师 销售工程师 软件测试工程师博士专项岗位,2026/07/10,尽快投递,https://career.naura.com/campus/jobs?memory=&silence=1,https://mp.weixin.qq.com/s/fbpIIY4eoRNHVPiTN920Ng,未明确
中国兵器工业第二〇六研究所,央国企,高端装备与国防科技/航空航天,秋招提前批,"2027届, 2026届",西安,雷达总体设计师电子对抗系统设计师信号与信息处理设计师AI架构/算法设计师总体结构设计师通信信号处理架构设计师微波量子/光子设计师高功率微波总体/防护技术设计师芯片设计师数字电路设计师伺服控制设计师微波电路设计师供配电线路设计师陈列前端设计师智能制造工程师,2026/07/10,尽快投递,https://xadzgc.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/rbDL1CENfnH0lI_kWQDWKw,需要笔试
浙江省自由贸易发展中心,事业单位,事业单位,实习,2027届,杭州,"数字经济研究岗,数据研究岗 管理学、经济学、工学、电子信息、产业经济、计算机类、电子信息类、管理学类、经济学类、统计学类",2026/07/10,2026-07-20,https://mp.weixin.qq.com/s/D6fPHcRP7vIjkUzopAsIuw,https://mp.weixin.qq.com/s/D6fPHcRP7vIjkUzopAsIuw,需要笔试
四川腾盾科创,民企,智能硬件/机器人,实习,2027届,成都自贡达州,机务实习岗站务实习岗人力资源实习岗采购实习岗生产操作实习岗工艺实习岗指控系统设计实习岗会计实习岗综合保障设计实习岗,2026/07/09,尽快投递,https://mp.weixin.qq.com/s/eiMb79qttL-CZkf6lKXRYA,https://mp.weixin.qq.com/s/eiMb79qttL-CZkf6lKXRYA,未明确
宁海农商银行,银行,银行/金融/证券/保险,实习,2027届,宁波,支行综合实习生、经济、金融、财会、统计,2026/07/09,2026-07-15,https://mp.weixin.qq.com/s/w2fpHQqJN0P3Ah368lbEzA,https://mp.weixin.qq.com/s/w2fpHQqJN0P3Ah368lbEzA,需要笔试
中国建研院,央国企,建筑地产/市政工程,实习,2027届,北京上海石家庄青岛海口,下属各单位岗位，具体见投递方式链接,2026/07/09,尽快投递,http://hr.cabr.com.cn:28895/zp.html#/channel/05,https://mp.weixin.qq.com/s/KxmoHn8i65CSuN_71f7VtA,无笔试
拼多多集团-PDD,民企,互联网/人工智能,秋招提前批,2027届,上海,研发类产品&市场类运营类视觉类语言类综合类,2026/07/09,2026-08-23,https://careers.pddglobalhr.com/campus/grad,https://mp.weixin.qq.com/s/K0PVVUAi6CSLO_d5iGsx3Q,需要笔试
航空工业雷达所,央国企,高端装备与国防科技/航空航天,秋招提前批,2027届,无锡,信息与通信工程类、控制科学与工程类电子科学与技术类、计算机科学与技术类、适航类、电气工程类、机械工程类等,2026/07/09,2026-07-20,https://mp.weixin.qq.com/s/8BAqRBp_uaTsJGHg3Z3k9w,https://mp.weixin.qq.com/s/8BAqRBp_uaTsJGHg3Z3k9w,未明确
贝恩公司,外企,商务服务/咨询,秋招,2027届,北京上海香港,全职助理顾问岗位 全职顾问岗位,2026/07/09,2026-09-08,https://mp.weixin.qq.com/s/b-_mqKRyCYPflnNIHQjVvA,https://mp.weixin.qq.com/s/b-_mqKRyCYPflnNIHQjVvA,未明确
中国邮政储蓄银行分行,银行,银行/金融/证券/保险,实习,2027届,兰州嘉峪关金昌白银天水酒泉张掖武威定西陇西平凉庆阳临夏甘南,经营管理实习生,2026/07/09,2026-07-14,https://psbcgssx.zhaopin.com/job/index.html,https://psbcgssx.zhaopin.com/job/index.html,未明确
华润银行,银行,银行/金融/证券/保险,实习,2027届,东莞佛山广州惠州江门深圳珠海肇庆中山,分行中后台业务实习生分行营销业务实习生分行运营服务实习生,2026/07/09,尽快投递,https://wecruit.hotjob.cn/SU638d61cd0dcad444a273670c/pb/interns.html,https://mp.weixin.qq.com/s/9lqcnrGbtPv-EimdLf4wyg,需要笔试
巴施帝,外企,科技,实习,2027届,上海,"销售拓展,项目工程师,HR招聘/助理,市场助理,业务支持,行政实习生",2026/07/09,尽快投递,https://mp.weixin.qq.com/s/QYl1ZCcy7aBNcotUTZceQQ,https://mp.weixin.qq.com/s/QYl1ZCcy7aBNcotUTZceQQ,未明确
芒果TV,央国企,文化传媒/游戏,实习,2027届,长沙,"导演组,编剧组,选管组,宣传组,道具组 设计类相关专业",2026/07/09,尽快投递,https://app.mokahr.com/campus-recruitment/hntv/150532?locale=zh-CN#/,https://mp.weixin.qq.com/s/Gjc_tvbhnMJw5iOfjzB1Pg,需要笔试
21世纪数字传媒,央国企,文化传媒/游戏,实习,2027届,广州,新媒体设计师实习生、视觉传达、平面设计、美术、数字媒体,2026/07/09,尽快投递,https://mp.weixin.qq.com/s/vsfFRzPn6D_tAJgoT8XoJg,https://mp.weixin.qq.com/s/vsfFRzPn6D_tAJgoT8XoJg,需要笔试
中国中医药出版社,事业单位,事业单位,实习,2027届,北京,实习生、医学、药学、计算机,2026/07/09,尽快投递,https://mp.weixin.qq.com/s/g0D4-q9xK--tjs8lY0ijFw,https://mp.weixin.qq.com/s/g0D4-q9xK--tjs8lY0ijFw,未明确
阶跃星辰,民企,互联网/人工智能,秋招提前批,2027届,北京上海,大预言模型多模态Agent 语音端侧Infra,2026/07/08,尽快投递,https://app.mokahr.com/campus-recruitment/step/141903#/jobs?keyword=27Stepstar&page=1&anchorName=jobsList,https://mp.weixin.qq.com/s/AEFCx_Up_NTxigtC2XAo2A,部分免笔试
库犸科技,民企,科技,秋招提前批,2027届,"深圳,东莞,成都",结构工程师、测试工程师、硬件工程师、感知算法工程师、嵌入式工程师、标定算法工程师、传感器设计工程师、SLAM算法工程师、GNSS算法工程师、规控算法工程师、电机驱动软件工程师、电机结构工程师、具身智能算法工程师,2026/07/08,尽快投递,https://mammotion.jobs.feishu.cn/campus_recruitment/?spread=DN78X6K,https://mp.weixin.qq.com/s/xTyEGJFFX-evTC32EMA_Lw,需要笔试
海天集团,民企,机械设备/电气系统,秋招提前批,2027届,宁波佛山广州海外,机械类电气类自动化类财务类专业,2026/07/08,尽快投递,https://haitian.zhiye.com/5/detail?jobAdId=aa2088b8-00fd-46b4-8ef4-8f42f09cdfa0,https://mp.weixin.qq.com/s/CeilGC0h5l9v8L8CpMn9lg,部分免笔试
宝时得集团,中外合资,机械设备/电气系统,实习,2027届,苏州,集团管培生海外市场算法研发岗软件研发岗质量技术岗,2026/07/08,尽快投递,https://wecruit.hotjob.cn/SU64ae431b2f9d24760adab44f/mc/position/intern,https://mp.weixin.qq.com/s/963ZfBd_oorBehgAkGSoAw,部分免笔试
广州碳排放权交易中心,央国企,银行/金融/证券/保险,实习,2027届,广州,"运营实习岗,业务实习岗,综合行政实习岗、专业不限、生态类、环境类、环境、双碳、能源类、经济类、金融类、统计类、汉语言、文学、马克思主义理论、政治学与行政学、工商管理、人力资源管理、法学",2026/07/08,尽快投递,https://mp.weixin.qq.com/s/OwmQNnecmcSJbO_5XlOH4A,https://mp.weixin.qq.com/s/OwmQNnecmcSJbO_5XlOH4A,未明确
途途课堂,民企,教育培训,秋招提前批,2027届,郑州西安成都武汉,二讲老师学习顾问,2026/07/08,尽快投递,https://jsj.top/f/Vj2AGC?sessionid=,https://mp.weixin.qq.com/s/d0GjLlLAMY8kt18Dq0ybOQ,未明确
泰州新东方,民企,教育培训,秋招提前批,2027届,泰州,教师岗,2026/07/08,尽快投递,https://xvgbrmqp.jsjform.com/f/eCu829,https://mp.weixin.qq.com/s/8Nqxld38l-rNUFOvheq-EQ,未明确
拼多多集团,民企,互联网/人工智能,秋招,2027届,上海,商家运营服务端研发工程师AIAgent研发工程师算法工程师客户端研发工程师Web前端研发工程师数据分析师安全工程师产品管培生市场管培生运营管培生商务管培生合规运营管培生商品运营管培生设计管培生视频创意制作法务助理HR管培生审核专员Allnfra研发工程师大模型算法工程师,2026/07/07,尽快投递,https://careers.pddglobalhr.com/campus/grad?t=XM8nweKyRe,https://careers.pddglobalhr.com/campus/grad?t=XM8nweKyRe,需要笔试
杰华特,民企,电子/半导体,秋招,2027届,杭州深圳西安珠海成都 南京上海厦门,微电子学与固体电子学、集成电路工程电力电子与电力传动、电气工程、电子科学与技术、控制工程、电子封装、计算机科学(人工智能、机器学习)等相关专业;电子、电气类相关专业,2026/07/07,尽快投递,https://joulwatt.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/S2rB6GhNhuJpWAeikFU2HA,未明确
罗兰贝格,外企,商务服务/咨询,实习,2027届,上海远程,罗兰贝格2026秋季PTA项目,2026/07/07,2026-07-13,https://jobs.smartrecruiters.com/ni/RolandBerger/aa97e7f7-4c24-44f6-9c03-cef522c4b718-pta-program-2026-h2?sessionid=,https://mp.weixin.qq.com/s/D_h4wgXLzauDFfO4iYOwYg,未明确
德之馨,外企,,实习,2027届,上海,"技术研发,供应链,销售市场 香精香料相关专业、食品科学与工程、化学相关专业、供应链管理、市场营销、商科相关专业",2026/07/07,尽快投递,https://mp.weixin.qq.com/s/DRg6OQP0QLRqHWJEVACO3A,https://mp.weixin.qq.com/s/DRg6OQP0QLRqHWJEVACO3A,未明确
腾讯混元大模型-青云计划,民企,互联网/人工智能,秋招提前批,"2026届, 2027届",深圳北京上海西雅图新加坡,Aiinfra、大语言模型、AIData、多模态模型,2026/07/07,尽快投递,https://mp.weixin.qq.com/s/JR6IL2WKfX-rK8UULJ1Hkg,https://mp.weixin.qq.com/s/JR6IL2WKfX-rK8UULJ1Hkg,部分免笔试
五院通信导航部,事业单位,事业单位,秋招提前批,2027届,北京,未明确招聘岗位 网络空间安全、人工智能、信息与通信工程、计算机科学与技术、软件工程、电子科学与技术、航空宇航科学与技术、电气工程、动力工程及工程热物理、控制科学与工程、机械工程、仪器科学与技术,2026/07/07,2026-07-12,https://mp.weixin.qq.com/s/-xFnWVuJ0CiU7rq7SDs5HQ,https://mp.weixin.qq.com/s/-xFnWVuJ0CiU7rq7SDs5HQ,未明确
小鹏集团,民企,车企/汽车零部件,秋招,2027届,广州深圳上海北京肇庆武汉全国其他荷兰德国,通用智能板块 智能机器人板块 芯片板块造型板块商品企划板块汽车研发板块动力三电板块测试板块质量与安全板块 供应链板块海外业务板块营销服板块 数据智能板块新零售板块职能板块,2026/07/07,尽快投递,https://xiaopeng.jobs.feishu.cn/campus/,https://mp.weixin.qq.com/s/CX1cF8f2NLIxoqYsQ7OwuQ,未明确
欧莱雅,外企,快消/食品/零售/消费,秋招,2027届,上海,科技青年咖,2026/07/07,2026-07-22,https://pc-agent-aiview.hrtps.com/?sid=U2FsdGVkX1%2F%2FFM%2Bf1GSgdJVQza%2BPNnAHaMIIF92L46jq66AXLq8mSy9JE2ztyHYP#/register,https://mp.weixin.qq.com/s/0YLAYyVJDSmIYroVoTfrhQ,部分免笔试
高盛,外企,银行/金融/证券/保险,秋招,"2027届, 2028届",北京上海深圳香港新加坡 首尔东京等办公室,暑期分析员全职分析员,2026/07/07,2026-10-05,https://www.goldmansachs.com/careers/students/programs-and-internships?1=gscomprogram-region-careersasia-pacific&sessionid=,https://mp.weixin.qq.com/s/oLX4sa9wvObqjU-ck7OTCw,需要笔试
元戎启行,民企,互联网/人工智能,秋招,2027届,上海北京深圳,算法类工程类职能类,2026/07/07,尽快投递,https://app.mokahr.com/campus-recruitment/deeproute/145894?locale=zh-CN&sessionid=#/,https://mp.weixin.qq.com/s/zbZa2Od7WY3L0NWCHsqySg,未明确
航天科技四院四十一所,央国企,高端装备与国防科技/航空航天,秋招提前批,2027届,西安,航空宇航科学与技术 力学兵器科学与技术人工智能计算机科学与技术可靠性与系统工程动力工程及工程热物理机械工程数学控制科学与工程电子科学 信息与通信工程,2026/07/07,2026-07-13,https://mp.weixin.qq.com/s/N-tO9L39k5t589c9uSfYgA,https://mp.weixin.qq.com/s/N-tO9L39k5t589c9uSfYgA,未明确
中国电信天翼云,央国企,通信设备,秋招提前批,2027届,北京上海广州成都,[超级优才专项】研发工程师,2026/07/07,尽快投递,https://wecruit.hotjob.cn/SU62b2ae672f9d24458d72f9cc/pb/index.html#/,https://mp.weixin.qq.com/s/X1eqEoU33leskV_iOQ1BiA,需要笔试
米哈游,民企,互联网/人工智能,秋招提前批,2027届,上海北京,程序&技术类技术策划 技术美术游戏测试,2026/07/07,2026-07-27,https://jobs.mihoyo.com/#/campus/position?projectIds0=13&jobName=,https://mp.weixin.qq.com/s/85V-d7G78R2DPtwVkimiLA,未明确
SharkNinja,外企,家电,实习,2027届,深圳,供应链实习生工业设计实习生研发实习生,2026/07/07,尽快投递,https://mp.weixin.qq.com/s/6e51zEl8IKNpGk-8VWcY5w,https://mp.weixin.qq.com/s/6e51zEl8IKNpGk-8VWcY5w,未明确
清华同衡,央国企,国企,实习,2027届,北京,总体发展研究和规划分院，详细规划与设计分院，详细规划与实施分院，遗产保护与城市更新分院，文物保护与活化利用分院，文化与自然资源研究中心，城市更新与治理分院，建筑分院，风景旅游研究中心，技术创新中心，市政规划研究所，城市公共安全规划研究所，智慧城市研究所，城市发展策划研究所，文绿融合保护更新实验室，城市建筑环境与能源研究所，长三角分院(苏州)，西北分院(西安)，西南第一分院(贵阳)，西南第二分院(成都)，河南分院(郑州)\城市规划，城市与区域规划，人文地理学，经济地理学，土地资源管理，城乡规划，建筑学，景观设计，环境艺术设计，文物与博物馆，考古学，历史学，艺术史及其理论，历史文化遗产保护，生态学，自然地理与资源环境，环境科学与工程，城市设计，城市管理，公共政策学，旅游管理，风景园林，景观规划与设计，经济学，环境科学，环境工程，市政工程，水文水资源，电力系统及其自动化，供热，供燃气，通风及空调工程，智慧城市规划与设计，数字与可持续城市科学，通信工程，计算机科学与技术，产业经济学，暖通,2026/07/07,尽快投递,http://www.thupdi.com/jobs,https://mp.weixin.qq.com/s/v2046ERxCpydOagreeWMQw,未明确
